"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-03",99.2691,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-04",99.23927,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-05",99.09068,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-06",98.87256,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-07",98.75604,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-08",98.73882,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-09",98.78222,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-10",98.84895,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-11",98.96238,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1990-12",99.11932,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.32032,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-02",99.49488,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.6702,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.6528,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-05",99.55155,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.5486,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.56931,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.59327,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.65417,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.81577,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-11",100.07,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.0932,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-01",100.0186,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.87962,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.93044,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-04",100.0869,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-05",100.1836,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.1054,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.0187,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.91622,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-09",99.72375,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-10",99.56728,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.4108,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.41816,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.41125,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.39665,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.42876,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.56276,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.78146,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.90234,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-07",99.8929,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-08",99.79086,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.73412,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.79579,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-11",100.0409,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1993-12",100.3416,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-01",100.6865,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.9825,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-03",101.1007,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-04",101.2782,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-05",101.3631,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-06",101.4387,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-07",101.4502,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-08",101.3765,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-09",101.2382,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-10",101.0694,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-11",101.0147,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1994-12",101.0664,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-01",101.1402,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-02",101.1872,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-03",101.1826,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-04",101.1189,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-05",101.0521,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.9599,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.973,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-08",101.0765,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-09",101.118,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-10",101.0937,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-11",101.1075,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1995-12",101.0252,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.9335,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.7287,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.6197,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.5728,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.4616,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.3811,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.3889,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.4217,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-09",100.5954,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-10",100.7822,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-11",100.8474,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1996-12",100.9149,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.0553,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.1359,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.174,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.071,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-05",100.9026,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-06",100.961,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.0599,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.0927,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.0155,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-10",100.9174,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-11",100.9123,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1997-12",100.9502,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-01",100.9651,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-02",100.9612,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.0796,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-04",100.9862,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-05",100.6574,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-06",100.1852,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-07",99.79845,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-08",99.71893,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-09",99.74673,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-10",99.70969,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-11",99.57926,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1998-12",99.30226,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-01",99.2393,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-02",99.33268,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-03",99.51859,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-04",99.67473,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-05",99.84522,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-06",100.1666,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-07",100.5741,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-08",100.9116,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-09",100.7295,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-10",100.4057,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-11",100.1358,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","1999-12",99.97028,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-01",99.91929,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-02",99.99537,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-03",100.1411,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-04",100.3582,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-05",100.5213,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-06",100.612,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-07",100.6177,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-08",100.6465,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-09",100.6951,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-10",100.7846,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-11",100.6039,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2000-12",100.5292,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-01",100.3874,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-02",100.1676,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-03",99.83444,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-04",99.671,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-05",99.99571,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.4632,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.9105,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.8068,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.6762,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.6187,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.75,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.9707,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.0406,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.9746,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.8899,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.8054,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.665,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.5243,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-07",100.4448,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.4291,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.5622,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.6164,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.5958,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.5589,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.4137,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.1181,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.92857,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.0381,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.3549,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.578,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.5788,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.6499,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.7447,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.8581,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.9317,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2003-12",101.028,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.1539,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.1854,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.3164,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.5547,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.5709,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.5277,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.4891,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.4835,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.5018,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.5436,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.6198,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.7312,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.8336,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.8698,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.7906,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.5799,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.3758,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.3108,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.3874,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.5641,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.6989,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-10",101.8247,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-11",101.8706,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2005-12",101.988,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-01",102.1351,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-02",102.0825,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.9646,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.8186,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.6819,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.5535,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.4483,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.4841,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.5974,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.7738,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.8323,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.7625,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.7068,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.6815,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.6735,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.6241,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.6019,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.6257,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.5846,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.5218,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.45,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.3732,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.1323,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.7697,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.38,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.2052,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.1415,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.97586,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.75728,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.40836,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.14913,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.02436,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.08068,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.3065,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.74,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.97627,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-01",100.0278,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-02",100.0884,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-03",100.2551,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-04",100.571,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.8584,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.9571,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-07",101.0535,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-08",101.089,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.1356,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.1145,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.0774,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.1463,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.2826,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.3837,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.3919,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.3792,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.2303,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-06",101.0664,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-07",101.1067,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.0924,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.089,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.0898,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.0805,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.9567,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.8204,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.7342,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.7346,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.7946,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.8236,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.7301,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.4552,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.1475,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.90421,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.48328,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.14239,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.13546,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.39643,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.81313,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.1923,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.2945,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.195,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.1396,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.1928,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.1702,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-09",100.1186,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-10",100.0725,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.1457,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.0854,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.0612,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.1507,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.1985,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.2413,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.3566,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.62,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.8056,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.9844,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-09",101.1133,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.1647,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.1198,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.0827,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0369,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9443,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.9346,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0083,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.2509,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.5545,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.7652,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.7698,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.6136,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.5366,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.4939,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.5601,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.6651,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.8352,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.0473,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.0585,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.9136,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.6865,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.4823,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.2527,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0212,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.9486,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9889,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.9416,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7605,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.6833,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.6734,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.7226,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6969,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6779,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.6181,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.5659,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.4581,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.3568,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.2907,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.3351,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.6378,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.9427,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1295,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.1758,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.1344,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.1901,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.3107,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.3142,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3856,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.4975,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5446,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.4988,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4853,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4584,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.3384,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.2238,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3051,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4253,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4096,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2322,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1145,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9629,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.836,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.6848,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.6038,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.632,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.7527,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.8645,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.9898,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.9162,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.749,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.759,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.7075,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.6783,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.7392,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.7864,
